comment,label
솔찌 몇명 자는건 ㅇㅈ인데 다 자는건 ㅋㅋ,0
마음대로 가족 물건 판매하는 얘기 많이 보는데. 무슨 이유로 인생이 모든 게 자기중심적이지?,0
당연한걸,0
소고기 사줄정도로 친하지않나범,0
이나라 미래가 밝노 ㅋㅋ,0
19살때 수첩에 메모해가며 열심히 살아보려 하기 쉽지 않은데 안타깝네,0
돼지 족발이네,0
옮게된 나라네,0
반응이 왜 이렇게 정상적이지?ㅋㅋㅋ,1
개폐급이네 상사도 설명하길 포기한게 느껴진다,0
성남..? 흠,0
"산양삼은 뭔데, 장뇌삼이랑 다른거임?",0
해외뉴스,1
"근데 학생도 존나 예의 없는거 아니냐
그냥 정중하게 자연로그 개념은 아직 배울 단계가 아니라서 사용하지 않고 풀어줄 수 없냐고 물어볼 수 있는건데
바로 저렇게 들이 박는건 좀....",0
헬스장 대박나면 웃기겠노 ㅋㅋㅋ,1
이렇게 사회에 여혐이 만연한데 여가부 폐지하고 페미니즘 반대함?,0
대영우시대,0
내 기억으로는 완경 이야기 처음 나왔을 때 폐경 보다 어감이 더 부드럽고 부정적인 느낌이 덜해서 이렇게 표현하는 게 괜찮다는 의견이 훨씬 많았던 거 같은데 그 이후에 뭐 잘못됐나? 의견이 바뀌었네,0
옳게된 나라,1
오리탕은 GOAT,0
옳게된 나라,1
진짜 유전자 자체가 우리랑 다른듯 ㅋㅋ,1
댕댕이만 해도 좌우 살피는데 우산으로 정면 시야를 가리질 않나 교차로 가운데로 뛰질 않나 신호대기중인 차들 사이에서 나오는건 기본이네,0
하 시발 이건 누가봐도 치매초기인데 ㅠ,0
이말은 존나 맘에드네,1
어떻게 저럴 수가 있냐 시발,0
진짜 저렇게 존나 평범한 시민들 죽으라고 염불 외워도 추천만 눌러야됨?ㅋㅋㅋ,0
굳이 먹어야 할까요?,0
근데 영상은 중국 아닌 거 같은데,0
광주라서 납득,1
옳게된 나라ㅋㅋ,0
해외토픽 ㄷ,1
화분도 아니고 길에 난 꽃에 주인이 있다고 생각하는게 더 이상한거 아니냐???,0
꽃을 뭐 얼마나 가져갔길래 35만원이 나오냐,0
저때 현장에 있었는데 레전드였지,0
만신,0
미래가 밝다,1
보호장구가 없을리가 있나,0
찾았다 내 장인어른,1
전라도 ㄷ ㄷ ㄷ,1
우투더영투더우~,1
"근데 이미 호주나 독일같은 나라들은
여권에 성별에 3개 또는 그이상 가능함 ㅋ",0
대한민국에도 이랬어야했는데,0
얻어먹는입장에선 무한리필이 속편하지 않남,0
짱,1
착해졌길ㅜㅜ,1
반대로 얘기하면 매출이 낮으면 임대료도 낮아진다는 거라서,0
"""전주""",0
난 또 뭐라고 전라도의 평범한 일상이잖아,1
ㄲㅂ,0
성심당 한번도 안가봄,0
그런데 대학때 교수고 논문이고 ln만 죽어라 쓰긴 했음. 편하긴해 ㅋ,0
저게 낭만이다,0
전북,1
부럽네,1
에이 설마 소설이겠지 이런 일이 실제로 일어나겠냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
고인의 명복을 빕니다,0
기업문화 좋은 곳 리스트인가?,1
훈장 아님?,0
전라도 ㅋㅋㅋ,1
영우 최대로!!,0
또 ... 마스크 잘쓰고 다녀야겠네 ㅜㅜ,0
이게 맞지,1
개웃기노 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋ,1
해외 뉴스는 [해외] 글머리좀 붙여라,0
손절도 명분이 있어야 하는데 딱이네 ㅋㅋ,0
서윗하노,0
헬스장 대박나면 웃기겠노 ㅋㅋㅋ,0
전라도는 전설이다,1
나도 이과 나왔는데.. 모르겠다.. 사회에서 쓸일이 없으니 까먹음..,0
다행히 사람은 한 명도 안 다쳤네,1
원펀맨 3기언제나옴..,0
근데 무슨 하루에 16만원임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
누구를 가르칠 거라면 일단 학생 수준 파악이 기본이고 최우선 아닌가ㅋㅋㅋ,0
개 존나 귀엽넼ㅋㅋㅋㅋㅋㅋ,0
멋있다ㅋㅋㅋ,1
예??,0
사연이 궁금하다,0
오리탕은 먹어보고 싶긴 하네,0
맞는 말인데?,1
저층이여도 크게 다쳤을거 같은데,0
전라도,1
어우 자전거아저씨 다칠까봐 식겁했네,0
동물 짐승 사진인데 굳이,0
야 이거 일본 콘크리트사건급인데 ㅅㅂ? 저게 사람새끼냐,0
전 라 도... 이 한마디로 모든게 설명됨,1
혜화역 용 부스트노,1
"추워봤자 영하 15도 ㅋㅋㅋ
난 이게 제일 웃기네 ㅋㅋㅋ",0
경상도,1
난 또 뭐라고 전라도의 평범한 일상이잖아,0
"""전주""",1
상호를 알려줘야지,0
한국여성,0
원숭이 구경 실컷 할 수 있음,1
경기도 성남 ㅋㅋㅋㅋㅋㅋ,0
지 딴에는 한우 존나 쳐묵쳐묵하는 꿈 꿨나 보네 ㅋㅋ,0
옳게된 나라,0
이건 좀 심각하네 이거 재심 신청한다. 내일,0
와 왜 저런거지,0
영미 오리탕 맛없다고 소문이 자자하던댕 ㄹㅇ,0
참기업 명단 공개 ㅋㅋㅋ,0
주말에 일하다가.. 뭔일을 시킨거지 혼자두고,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기네,1
죽,1
전통문화 체험인데,0
수소를 넣어...?,0
""" 오랑우탄 """,1
너무하네,0
이걸 말해줘야 아는거야?,0
아.. ㅋㅋ 아니 안배운걸 왜..,0
장인어른.................,0
반대로 말하면 저기 박제된 회사가 옳은회사네 주식 드가쟈,0
정상화보소,0
p,0
와 자전거 아저씨 개무서웠을듯... 다행이다,0
버스 꽈당 개웃기네 ㅋㅋㅋㅋ,0
근데 첫월급타고 친한친구한테 무한리필이면 좀 쉽게본 경향도 있긴하지? 물론 그렇다고 대놓고 넌 나를 무시해 이런 친구가 더 이상한거긴 하지만,0
머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ머야 닭장이자나 ㅠ,1
대구에서 전학 왔구나,1
(팩트) 역사적 사실이다,1
"민간인 죽는데 잘죽었다 ㅅㅅ하는거 보면 소름끼침
어떤 삶을 살아온걸까",0
자염도 파는건가?,0
(팩트) 역사적 사실이다,0
어울리네,1
역시 옳게된 사람,1
ㄹㅇ 정상화,0
시공사 어디 업체냐??? ㅆㅅㅌㅊ네,0
아니 대체 이유가 뭐임?,0
누군가에게는 공짜였지~ㅋ,1
이지메 당했나,0
ㄹㅇ 핑크솔트 쌓여있음ㅋㅋㅋㅋㅋ,0
"옛날에는 그렇게 살아가도 뭐라 안한것 같더만, 인심이 너무 야박한 것 아니냐?",0
저 티벳 영상이 중국에서 협찬(호텔?비행기?)받고 찍은걸로 알고 있는데..,0
옳게된 기업들ㅋㅋㅋ,1
아기 많이 컸노,0
역시 김지영,1
합의된거아닐까 ㅋㅋ,0
이태리에서 자라서 이탈리아 요리 잘한다함,0
전라남도 광주광역시,0
차라리 대본이길... 너무 슬프다,0
같은 sm인데도 저런다고,0
이건 당연한거,0
역시 푸짐하네,1
훈제유통된건가??,1
"2번, 5번 둘 중 뭐가 정답이냐 이거 어렵네",1
"저런거 VOC 넣어봐야 작업자는 별 영향 없음
민원 상대하는 VOC담당자만 힘들고 ㅠㅠ",0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ굿,1
나무위키에 벌써 다 떴다. 얘둘아.,0
한주소금,0
나치가 진짜 나라 여럿 세탁기 돌려줬네,0
솔직해서 좋다,0
이게 옳게된 ai지,0
어휴 피냄새,0
이게맞지 시발,0
명륜이면 ㄳㄳ해도 모자를판에,0
경상도 밀양,0
카사바는 의왼데 ㄱㅅㄱㅅ,0
떡갈비 빼고는 별로,0
역시 전라도 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
속이 안좋네... 후…,0
도대체 왜 차오는 쪽을 안보는거지?,0
요즘은 저런 거 그냥 ai한테 물어보는 게 나을 듯,0
근데 이미탄탄대로인데 뭐하러??,0
죄값치르고 처음부터 시작해보려는 사람을 테러하고 먹고살지못하게하면 다시 죄를 저지를수밖에없게만듬 분노하는건 이해하지만 거기까지만해야함 그이상은 결국 또다른 범죄를 만들뿐임,0
당연한걸 발표하는 시대가 됐네.,1
학생의 말이 맞는데 표현이..ㅋㅋ 여튼 요지는 안배웠는데 어케알아요!! 이건데,0
올영 바이럴,0
가슴 아프노..,0
대구',1
구구절절 팩트라 반박을 못하겠노,0
짱,1
ln은 미적분에서 배우는건데 수1 단원에서 미적분에서만 배우는거 들고오면 어쩌냐 ㅋㅋ,0
캐슈넛이랑 카사바가 생각보다 위험한거였구나,0
너무 좋은 뉴스네요,0
외국 음식,0
저런 말을 누가 쓰는겨?,0
이런거 안 퍼뜨리면 좋겠네... 퍼지면 정제염이 비싸질거 아님. 나는 정제염하고 맛소금 싸게 사서 먹는데,0
전라도,0
애를 혼자서 일하게 냅둔거냐,0
우영우,1
"타지생활 힘들지
내막이 나와야 판단할 수 있을듯",0
풀매수 간다,0
선진국은 다르네 역시,0
"밀양 같은데?
안동인가?",1
역시 전주,1
2020년 저거 강릉 맞음? 아닌것 같은데.. 뭔가 존나 익숙한데 저기,0
스펙이 물리학과에 에너지공학 박사임 한국보다 나은듯 ㅋㅋㅋㅋ,0
복수정답인가요,1
맛있긴한데 저거 먹자고 해외나갈 정도는 아님,1
"중간에 뭐 포켓몬 나루토 원피스 피규어라고 그랬다 라는거보면 유학간 애가 무슨무슨피규어라고 말해주고 간걸로 보이는데 걍 유학가서 가족보고 대신 처분해달라 한거로 보는게 정배아닌가?

어딜보고 몰래 판다고 느끼는건지 전혀 모르겠는데",0
버스에 부딪히는건 좀 웃겼다ㅋㅋㅋㅋ,0
풀매수 간다,1
근본,0
산낙지는 문어사진을 걸어놨누,0
수첩내용 보니 눈물나네,0
"재료는 엄마 마음대로인데 우리집은 미나리, 토란대, 죽순. 고사리는 육개장이지.",0
아니 근데 시발 너무 당연한걸;; 어쩌다 이 세상이 이렇게된거지,0
그래서 신해철이 자기 고스트네이션에서 하루종일 소녀시대 노래만 틀지 않았나,0
별짓을 다하고도 결혼하고 애 낳고 장사하며 잘 사는구나 ㄷㄷㄷ,0
조상의 유산을 체험하게 해준거네,1
요즘 이런 기사보면 왜 구역질 나는지 모르겠네,0
성별이 여자일거 같은데 맞음?,1
거 꽃한두송이 꺾어갈수도있지 이건좀ㅋㅋ;,0
"근데 바이두나 소홍서 같은거 찾아봐도 저런게 실존하는지 안나오네
비밀결사인데 스티커 붙이고 광고할리는 없고",0
좋은 고려문화 받아들이자,1
다른 소금 많은데 굳이 비싼 천일염 왜 먹음? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
짱!,0
나도 어렸을때 엄마가 유희왕카드 버린거 아직 상처다…,0
안착한데?,1
매출 폭등,0
여자',0
과한 면이 있지만 맞는 말도 있네,0
전북ㅋㅋㅋㅋㅋㅋㅋㅋ,1
ㅠㅠ 어머니 건강하세요 ㅠㅠㅠ,0
당연히 논란될만하지 무슨 교육기관에서 ㅋㅋ,0
원숭이 구경 실컷 할 수 있음,0
만신등극,1
시비는 학생이 먼저걸었네,0
-스탑럴커-,0
애휴 저출산이라 좆망해가는 나라에서 언제 결혼하든 걍 축하해줘라 씨발,0
트럼프 효과 지린다,1
정의가 살아있던 시절의 미국이로구나...,0
구구절절 팩트밖에없네,1
"""손님들"" 이라고 써있잖아 유럽 패키지 인솔자일거임 뭘 저런 댓글까지..ㅋ 저정도 금방 모임",0
개웃기네 ㅋㅋ,1
전라도잖아,0
맞말만잇는데 ㅋㅋ,0
전라도ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
절도 맞잖아?,0
첫짤부터 ㅅㅂㅋㄱ,0
일잘하는기업 32개사 명단공개,0
우리나라로 치면 민속촌 간거아님? 뭐가문제야,1
메모 보니 착한 애 같은데 참…,0
매출 폭등,1
해외뉴우쓰,1
역시만신,1
정제염 먹어라,0
호세이면 명문 사립이네 MARCH,0
개불쌍하다,0
아 경상도네,0
팩트) 옳게 된 사회다.,1
생각보다 저런 놈들 꽤 있습니다. 호의가 권리 인줄 아는 놈들,0
진짜 ㅈ같네,0
살타서 화상 입는 거보단 더운 게 낫나 보지,0
이건 부럽네…,0
예 전라도요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
뭐야 저런 선진문화를 왜 없앤거야,0
진짜 여자로 살기 너무 힘든 나라임 ㅠㅠㅠㅠ,0
"그런데 요즘에 저런 거 보다 차라리 chat gpt나 구글 gemini한테 문제 물어보는 것도 좋은 방법임 ㅋㅋㅋㅋ
심심해서 수학 문제 같은거 여러번 넣어 보니깐 의외로 정답률 ㅈㄴ 높던데 ㅋㅋㅋ",0
노트 메모적은거보니 미어지네;,0
벽돌을 걍 얹어놓기만 한 수준인데,0
와 읽으실수있어요?,0
중국임?,1
6만원도아깝네,0
이거 레전드긴함,0
가슴이 따뜻해지는 소식이네요,0
청주야? 신안아니고?,1
"지구야, 조금만 더 힘 내 !!",1
닭장냄새 씨게나네,0
사회가 드디어 옳게돌아가노,0
피살된 건 여성 시장,0
아 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌ,0
개념기업 목록이노ㅋㅋㅋ,1
전라도',1
"1. 로그의 정의를 이용해서 푼건 교육과정상 크게 문제가 되지않음. (지수의 확장과 로그는 모두 수1)
2. 근데 아직 학생이 로그를 배우지 않은 상황이면 지수로 풀어주는게 맞고, 자연로그는 미적분 과정이라 이 부분은 잘못됨
3. 학생이 모른다고 했을 때 지수로 다시 풀어주고 로그 로도 풀 수 있다고 했으면 좋게 해결 될 수 있었음",0
사람은 누구나 '신상'을 좋아한다,1
"세상이 너무 끔찍하다.,.",0
괜히 걱정했노 ㅋㅋㅋㅋ,0
삼가 고인의 명복을 빕니다…,0
개도 좌우를 살피는데 인간이 앞만 보고 직진을 하네,0
진짜 말그대로 정상화네 ㅋㅋ,0
네오나치 백인우월주의자들도 못할 짓을 태연하게 저지르노,0
와..그 와이프는 뭔죄임;;,0
ㅋㅋㅋㅋ 안전불감증이 극에달했네,0
광주네,0
난방비 절약되고 좋겠네ㅎㅎ,1
다섯번째는 애 안고 뭐하는 짓임?,0
아빠왔노?,0
개도 최소한 좌우를 살피고 건너는데...,0
성심당 다녀왔는데 퀄리티 괜찮다. 수도권 외곽 나가면 대형베이커리 빵집 있잖아? 그런 퀄리티 빵집. 근데 가격이 쌈.,0
애국자들이네 ㅋㅋ,1
두번째 짤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
카스카스카스,0
"지맘대로 일할거면, 창업을 하든지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0
그런 말 하기 그러면 하지마,0
저 아파트 주민이 아닌가? 35만원이나 받아낼 일은 아닌거 같은데,0
삼가고인의 명복을 빕니다,0
1번빼고 다 쓸모없네,1
이이제이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
눈물을흘리며기립박수,0
경상도라서,1
이게뭐노..,0
역시 전라도 ㅋㅋㅋ,0
후기를 가져와라,0
하든말든 뭔 상관이고 ㅋㅋ 댓글 상태가 ㅋㅋ,0
나가고 누가 얼마에 들어올지 궁금하네 ㅋㅋㅋ,0
밀양이 경상도 수도잖아 그럴수밖에없지,0
상추튀김,0
아 경상도네,1
이게 당연한건데 이걸 대통령이 말하고 좋아한다는게 참,1
아글쿤 ㄱㅅ,0
혹시 여자임?,1
개드럽다,0
우린 그런사람 안나오나 하..,1
난 명륜진사갈비 사주면 좋던데 ㅋㅋㅋㅋ 혼자 가기는 좀 그렇고 맘껏먹고 좋음 ㅋㅋㅋㅋ,0
토나오네,0
요즘에는 차오는방향 보면서 걸음,0
시공업체가 구국의 영웅이다. 역사에 남을 사건,1
?? 고등학생인데 처음 들어본다…,0
멸균처리중이노,0
믿을 만한 그룹이라는 얘기네,1
굿,0
아빠왔노?,1
전라도,1
광주 수준,1
전통문화 체험이노ㅋㅋㅋ,1
정-상,0
쓰레기 같은 새끼,0
굿 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
두번째짤이 제일 좀 신기함 우산에 시야 가려서 못본건가?,0
진짜 유익하네,0
뭐가 문제인가? 이게 역사인데,0
구구절절 옳은 말만,1
닭장..,0
맛없음,0
진짜 말그대로 정상화네 ㅋㅋ,1
좀 치노 ㅋㅋ,1
찾았다 내 장인어른,0
이런거 보면 경상도가 궁금하기는 함,0
인천의 자랑,1
일단 2번 5번은 확실히 복수 정답이다,0
밀양은 어떤 곳일까..,0
밑에 대학 적는건 노골적으로 선생 욕해달라고 글 쓴거임?,0
대국은 다르긴 하네 확실히 ㅋㅋㅋㅋㅋㅋㅋ,1
고향이 어디죠,1
얼마나 당했길래 저랬대,0
팩트) 저거 다 거르면 먹을 음식이 없어서 굶어죽는다,0
근본국가답다 믓찌노,0
아니 싫으면 내보내던가 ㅋㅋ,0
서윗해서 보기 좋노 ㅋㅋㅋㅋ,1
전주 완산경찰서',0
그래도 아직 대한민국에 희망이 있구나 건강하게만 자라들 다오,1
ㅡ전라도ㅡ,0
근데 ln 고딩때 안배움? 교육과정 바뀜?,0
옳게된나라였구먼,0
메모보니 존나 착한애였네..,0
해외,1
와 저 자전거타고계신분은 천운이시네 ㄷㄷ,0
하나같이 차 오는 방향에 눈길 하나 안주네 시발 ㅋㅋ,0
주가폭등ㅋㅋㅋㅋㅋㅋ,0
이건 뭐냐 난동 그 자체네.,0
다 여자인건 우연이지?,0
이런 혐오글 지긋지긋하다 진짜,0
꽃소금은 그냥 작은 소금이 아니라 끓여서 이물질 걸러낸 소금임,0
ㄹㅇ 속이 뻥,1
역시 경상도,0
성남 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
뭔일을 당한지모르니 음..,0
korean women :),0
와 이런것도 써먹네,0
맞아 이것도 한 가족을 다 파괴한 사건인데ㅜ,0
세번째 짤은 강릉이 아니라 국민대학교 앞이네 ㅋㅋ,0
P,1
진짜 희망이 없는 곳이노,0
대학보고 납득 ㅋㅋㅋ,0
ㅋㅋㅋㅋㅋㅋㅋ 밀양 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
걸스캔두애니띵~,1
못가는데 어떻게 축하해줘요,0
처음 들어봄;;,0
해외뉴스,0
어느나라던 공항 주변에선 드론같은거 띄우면 안되는거 아님?,0
정상화,0
강아지로 힐링했다,0
이런 훌륭한 미풍양속이 지금 사라졌다는거지? 너무 슬프지않냐?,1
예 전라도요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
ㄹㅇ 정상화,1
회사에서 결혼 날짜 겹치는게 드문일이 아니라 피하는건데,0
